participant,fold,split,identity,model,source_trial_row,source_beta_index,target_trial_row,target_beta_index,pairing_policy,root_seed_digest,child_seed_digest,derivation_version
subj01,fold_1,val,A:V,vis2img,31,31,132,612,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,ed88861b9a6b40c7,PAIRING_V1
subj01,fold_1,val,A:V,vis2img,33,33,128,608,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,ed88861b9a6b40c7,PAIRING_V1
subj01,fold_1,val,B:B,vis2img,83,227,173,653,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,8ddb4699718bbcc2,PAIRING_V1
subj01,fold_1,val,B:B,vis2img,85,229,179,659,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,8ddb4699718bbcc2,PAIRING_V1
subj01,fold_1,val,B:C,vis2img,49,193,158,638,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,0784968d63c18c52,PAIRING_V1
subj01,fold_1,val,B:C,vis2img,73,217,186,666,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,0784968d63c18c52,PAIRING_V1
subj01,fold_1,val,B:D,vis2img,61,205,155,635,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b50a24ab65978389,PAIRING_V1
subj01,fold_1,val,B:D,vis2img,65,209,174,654,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b50a24ab65978389,PAIRING_V1
subj01,fold_1,val,B:K,vis2img,57,201,152,632,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d3a332319624b21d,PAIRING_V1
subj01,fold_1,val,B:K,vis2img,84,228,154,634,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d3a332319624b21d,PAIRING_V1
subj01,fold_1,val,B:T,vis2img,69,213,147,627,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b4538c29a83e7819,PAIRING_V1
subj01,fold_1,val,B:T,vis2img,80,224,166,646,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b4538c29a83e7819,PAIRING_V1
subj01,fold_1,val,B:W,vis2img,48,192,183,663,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,c2feb7cf6def102b,PAIRING_V1
subj01,fold_1,val,B:W,vis2img,63,207,145,625,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,c2feb7cf6def102b,PAIRING_V1
subj01,fold_1,test,A:E,vis2img,26,26,116,596,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e146e16f04753093,PAIRING_V1
subj01,fold_1,test,A:E,vis2img,32,32,111,591,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e146e16f04753093,PAIRING_V1
subj01,fold_1,test,A:H,vis2img,10,10,134,614,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,53ad624a60487e5d,PAIRING_V1
subj01,fold_1,test,A:H,vis2img,14,14,125,605,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,53ad624a60487e5d,PAIRING_V1
subj01,fold_1,test,A:L,vis2img,12,12,126,606,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d0973c7f04e341e3,PAIRING_V1
subj01,fold_1,test,A:L,vis2img,27,27,96,576,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d0973c7f04e341e3,PAIRING_V1
subj01,fold_1,test,A:P,vis2img,8,8,127,607,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,428bd3dd8565e27c,PAIRING_V1
subj01,fold_1,test,A:P,vis2img,13,13,130,610,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,428bd3dd8565e27c,PAIRING_V1
subj01,fold_1,test,A:R,vis2img,22,22,98,578,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,43453b7bbdc72879,PAIRING_V1
subj01,fold_1,test,A:R,vis2img,30,30,105,585,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,43453b7bbdc72879,PAIRING_V1
subj01,fold_1,test,A:V,vis2img,1,1,97,577,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3065712c7f472221,PAIRING_V1
subj01,fold_1,test,A:V,vis2img,3,3,109,589,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3065712c7f472221,PAIRING_V1
subj01,fold_1,test,B:B,vis2img,66,210,144,624,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,8b46cdf4d0e597cf,PAIRING_V1
subj01,fold_1,test,B:B,vis2img,79,223,191,671,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,8b46cdf4d0e597cf,PAIRING_V1
subj01,fold_1,test,B:C,vis2img,58,202,156,636,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,14ab6c0d01a61228,PAIRING_V1
subj01,fold_1,test,B:C,vis2img,71,215,151,631,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,14ab6c0d01a61228,PAIRING_V1
subj01,fold_1,test,B:D,vis2img,70,214,150,630,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,5b5b4accf65a478d,PAIRING_V1
subj01,fold_1,test,B:D,vis2img,93,237,184,664,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,5b5b4accf65a478d,PAIRING_V1
subj01,fold_1,test,B:K,vis2img,67,211,187,667,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b94c33c11c124b15,PAIRING_V1
subj01,fold_1,test,B:K,vis2img,91,235,178,658,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b94c33c11c124b15,PAIRING_V1
subj01,fold_1,test,B:T,vis2img,52,196,190,670,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,086cde25f6029af9,PAIRING_V1
subj01,fold_1,test,B:T,vis2img,92,236,162,642,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,086cde25f6029af9,PAIRING_V1
subj01,fold_1,test,B:W,vis2img,56,200,177,657,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,04c608f4452bb6f2,PAIRING_V1
subj01,fold_1,test,B:W,vis2img,75,219,181,661,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,04c608f4452bb6f2,PAIRING_V1
subj01,fold_2,train,A:E,vis2img,6,6,111,591,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cf520bd1718dba57,PAIRING_V1
subj01,fold_2,train,A:E,vis2img,23,23,116,596,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cf520bd1718dba57,PAIRING_V1
subj01,fold_2,train,A:E,vis2img,26,26,138,618,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cf520bd1718dba57,PAIRING_V1
subj01,fold_2,train,A:E,vis2img,32,32,114,594,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cf520bd1718dba57,PAIRING_V1
subj01,fold_2,train,A:H,vis2img,10,10,113,593,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b079f964938ab098,PAIRING_V1
subj01,fold_2,train,A:H,vis2img,14,14,119,599,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b079f964938ab098,PAIRING_V1
subj01,fold_2,train,A:H,vis2img,24,24,125,605,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b079f964938ab098,PAIRING_V1
subj01,fold_2,train,A:H,vis2img,35,35,134,614,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b079f964938ab098,PAIRING_V1
subj01,fold_2,train,A:L,vis2img,0,0,131,611,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,dd36d9fb76debd0a,PAIRING_V1
subj01,fold_2,train,A:L,vis2img,4,4,126,606,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,dd36d9fb76debd0a,PAIRING_V1
subj01,fold_2,train,A:L,vis2img,12,12,96,576,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,dd36d9fb76debd0a,PAIRING_V1
subj01,fold_2,train,A:L,vis2img,27,27,110,590,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,dd36d9fb76debd0a,PAIRING_V1
subj01,fold_2,train,A:P,vis2img,8,8,101,581,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1e1ad5427681dbc9,PAIRING_V1
subj01,fold_2,train,A:P,vis2img,13,13,130,610,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1e1ad5427681dbc9,PAIRING_V1
subj01,fold_2,train,A:P,vis2img,16,16,127,607,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1e1ad5427681dbc9,PAIRING_V1
subj01,fold_2,train,A:P,vis2img,34,34,139,619,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1e1ad5427681dbc9,PAIRING_V1
subj01,fold_2,train,A:R,vis2img,17,17,108,588,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2ec7d649f82d5136,PAIRING_V1
subj01,fold_2,train,A:R,vis2img,22,22,124,604,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2ec7d649f82d5136,PAIRING_V1
subj01,fold_2,train,A:R,vis2img,30,30,105,585,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2ec7d649f82d5136,PAIRING_V1
subj01,fold_2,train,A:R,vis2img,46,46,98,578,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2ec7d649f82d5136,PAIRING_V1
subj01,fold_2,train,A:V,vis2img,1,1,137,617,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,ff6a86528fc0d88b,PAIRING_V1
subj01,fold_2,train,A:V,vis2img,3,3,97,577,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,ff6a86528fc0d88b,PAIRING_V1
subj01,fold_2,train,A:V,vis2img,40,40,109,589,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,ff6a86528fc0d88b,PAIRING_V1
subj01,fold_2,train,A:V,vis2img,45,45,102,582,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,ff6a86528fc0d88b,PAIRING_V1
subj01,fold_2,train,B:B,vis2img,66,210,165,645,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1581777a3fa8550a,PAIRING_V1
subj01,fold_2,train,B:B,vis2img,76,220,167,647,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1581777a3fa8550a,PAIRING_V1
subj01,fold_2,train,B:B,vis2img,79,223,191,671,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1581777a3fa8550a,PAIRING_V1
subj01,fold_2,train,B:B,vis2img,94,238,144,624,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1581777a3fa8550a,PAIRING_V1
subj01,fold_2,train,B:C,vis2img,58,202,172,652,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,920c2c6902f08809,PAIRING_V1
subj01,fold_2,train,B:C,vis2img,64,208,151,631,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,920c2c6902f08809,PAIRING_V1
subj01,fold_2,train,B:C,vis2img,71,215,156,636,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,920c2c6902f08809,PAIRING_V1
subj01,fold_2,train,B:C,vis2img,86,230,163,643,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,920c2c6902f08809,PAIRING_V1
subj01,fold_2,train,B:D,vis2img,51,195,160,640,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,739a8351df10b0c3,PAIRING_V1
subj01,fold_2,train,B:D,vis2img,54,198,150,630,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,739a8351df10b0c3,PAIRING_V1
subj01,fold_2,train,B:D,vis2img,70,214,184,664,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,739a8351df10b0c3,PAIRING_V1
subj01,fold_2,train,B:D,vis2img,93,237,157,637,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,739a8351df10b0c3,PAIRING_V1
subj01,fold_2,train,B:K,vis2img,55,199,187,667,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2d5d613c02fc23f8,PAIRING_V1
subj01,fold_2,train,B:K,vis2img,67,211,168,648,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2d5d613c02fc23f8,PAIRING_V1
subj01,fold_2,train,B:K,vis2img,78,222,176,656,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2d5d613c02fc23f8,PAIRING_V1
subj01,fold_2,train,B:K,vis2img,91,235,178,658,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2d5d613c02fc23f8,PAIRING_V1
subj01,fold_2,train,B:T,vis2img,52,196,162,642,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,5ee47de828e6c7fb,PAIRING_V1
subj01,fold_2,train,B:T,vis2img,74,218,182,662,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,5ee47de828e6c7fb,PAIRING_V1
subj01,fold_2,train,B:T,vis2img,88,232,190,670,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,5ee47de828e6c7fb,PAIRING_V1
subj01,fold_2,train,B:T,vis2img,92,236,180,660,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,5ee47de828e6c7fb,PAIRING_V1
subj01,fold_2,train,B:W,vis2img,50,194,171,651,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bf6cdadf724c1c08,PAIRING_V1
subj01,fold_2,train,B:W,vis2img,56,200,177,657,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bf6cdadf724c1c08,PAIRING_V1
subj01,fold_2,train,B:W,vis2img,75,219,153,633,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bf6cdadf724c1c08,PAIRING_V1
subj01,fold_2,train,B:W,vis2img,87,231,181,661,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bf6cdadf724c1c08,PAIRING_V1
subj01,fold_2,val,A:E,vis2img,9,9,123,603,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,309c39db22cc4551,PAIRING_V1
subj01,fold_2,val,A:E,vis2img,38,38,107,587,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,309c39db22cc4551,PAIRING_V1
subj01,fold_2,val,A:H,vis2img,18,18,121,601,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,19f303d473deb1d7,PAIRING_V1
subj01,fold_2,val,A:H,vis2img,21,21,104,584,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,19f303d473deb1d7,PAIRING_V1
subj01,fold_2,val,A:L,vis2img,7,7,115,595,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a16cd799a0643a14,PAIRING_V1
subj01,fold_2,val,A:L,vis2img,29,29,99,579,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a16cd799a0643a14,PAIRING_V1
subj01,fold_2,val,A:P,vis2img,11,11,141,621,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,c48c6f5a531339e1,PAIRING_V1
subj01,fold_2,val,A:P,vis2img,37,37,122,602,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,c48c6f5a531339e1,PAIRING_V1
subj01,fold_2,val,A:R,vis2img,5,5,103,583,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e1fb8532fb3e86bf,PAIRING_V1
subj01,fold_2,val,A:R,vis2img,44,44,136,616,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e1fb8532fb3e86bf,PAIRING_V1
subj01,fold_2,val,A:V,vis2img,31,31,132,612,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,7f681ebb26a26f71,PAIRING_V1
subj01,fold_2,val,A:V,vis2img,33,33,128,608,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,7f681ebb26a26f71,PAIRING_V1
subj01,fold_2,val,B:B,vis2img,83,227,173,653,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4d0f5cdd8d4b6a1a,PAIRING_V1
subj01,fold_2,val,B:B,vis2img,85,229,179,659,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4d0f5cdd8d4b6a1a,PAIRING_V1
subj01,fold_2,val,B:C,vis2img,49,193,186,666,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cb6baaaea90e19d8,PAIRING_V1
subj01,fold_2,val,B:C,vis2img,73,217,158,638,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cb6baaaea90e19d8,PAIRING_V1
subj01,fold_2,val,B:D,vis2img,61,205,174,654,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,7f3911d074c2fd1a,PAIRING_V1
subj01,fold_2,val,B:D,vis2img,65,209,155,635,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,7f3911d074c2fd1a,PAIRING_V1
subj01,fold_2,val,B:K,vis2img,57,201,154,634,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e630168d502ea4ab,PAIRING_V1
subj01,fold_2,val,B:K,vis2img,84,228,152,632,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e630168d502ea4ab,PAIRING_V1
subj01,fold_2,val,B:T,vis2img,69,213,147,627,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e0dd6bbae9c40142,PAIRING_V1
subj01,fold_2,val,B:T,vis2img,80,224,166,646,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e0dd6bbae9c40142,PAIRING_V1
subj01,fold_2,val,B:W,vis2img,48,192,145,625,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,df170b8a256bc53f,PAIRING_V1
subj01,fold_2,val,B:W,vis2img,63,207,183,663,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,df170b8a256bc53f,PAIRING_V1
subj01,fold_2,test,A:E,vis2img,43,43,118,598,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bfb44ce655567a04,PAIRING_V1
subj01,fold_2,test,A:E,vis2img,47,47,120,600,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bfb44ce655567a04,PAIRING_V1
subj01,fold_2,test,A:H,vis2img,2,2,129,609,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a472d94a520dd1c0,PAIRING_V1
subj01,fold_2,test,A:H,vis2img,28,28,140,620,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a472d94a520dd1c0,PAIRING_V1
subj01,fold_2,test,A:L,vis2img,36,36,117,597,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,837b23e75bf43ffe,PAIRING_V1
subj01,fold_2,test,A:L,vis2img,42,42,135,615,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,837b23e75bf43ffe,PAIRING_V1
subj01,fold_2,test,A:P,vis2img,20,20,112,592,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b5a31dd9c3fb88c3,PAIRING_V1
subj01,fold_2,test,A:P,vis2img,41,41,143,623,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b5a31dd9c3fb88c3,PAIRING_V1
subj01,fold_2,test,A:R,vis2img,25,25,142,622,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e8d6430d3806aedd,PAIRING_V1
subj01,fold_2,test,A:R,vis2img,39,39,133,613,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e8d6430d3806aedd,PAIRING_V1
subj01,fold_2,test,A:V,vis2img,15,15,106,586,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,68ee0cf9a7263389,PAIRING_V1
subj01,fold_2,test,A:V,vis2img,19,19,100,580,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,68ee0cf9a7263389,PAIRING_V1
subj01,fold_2,test,B:B,vis2img,53,197,161,641,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,749ee19aa4afe5e5,PAIRING_V1
subj01,fold_2,test,B:B,vis2img,89,233,185,665,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,749ee19aa4afe5e5,PAIRING_V1
subj01,fold_2,test,B:C,vis2img,62,206,146,626,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,6905543035881413,PAIRING_V1
subj01,fold_2,test,B:C,vis2img,90,234,148,628,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,6905543035881413,PAIRING_V1
subj01,fold_2,test,B:D,vis2img,68,212,188,668,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1b80a42953b2fb63,PAIRING_V1
subj01,fold_2,test,B:D,vis2img,81,225,169,649,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1b80a42953b2fb63,PAIRING_V1
subj01,fold_2,test,B:K,vis2img,59,203,189,669,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4f9634ebad1fda8c,PAIRING_V1
subj01,fold_2,test,B:K,vis2img,82,226,149,629,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4f9634ebad1fda8c,PAIRING_V1
subj01,fold_2,test,B:T,vis2img,60,204,170,650,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,96d165e8ddc0d501,PAIRING_V1
subj01,fold_2,test,B:T,vis2img,95,239,159,639,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,96d165e8ddc0d501,PAIRING_V1
subj01,fold_2,test,B:W,vis2img,72,216,175,655,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a49c9a7317b7aaad,PAIRING_V1
subj01,fold_2,test,B:W,vis2img,77,221,164,644,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a49c9a7317b7aaad,PAIRING_V1
subj01,fold_3,train,A:E,vis2img,6,6,138,618,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f1c52e647b896a32,PAIRING_V1
subj01,fold_3,train,A:E,vis2img,23,23,116,596,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f1c52e647b896a32,PAIRING_V1
subj01,fold_3,train,A:E,vis2img,26,26,111,591,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f1c52e647b896a32,PAIRING_V1
subj01,fold_3,train,A:E,vis2img,32,32,114,594,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f1c52e647b896a32,PAIRING_V1
subj01,fold_3,train,A:H,vis2img,10,10,119,599,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e60ea3b2f49db34f,PAIRING_V1
subj01,fold_3,train,A:H,vis2img,14,14,134,614,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e60ea3b2f49db34f,PAIRING_V1
subj01,fold_3,train,A:H,vis2img,24,24,113,593,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e60ea3b2f49db34f,PAIRING_V1
subj01,fold_3,train,A:H,vis2img,35,35,125,605,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e60ea3b2f49db34f,PAIRING_V1
subj01,fold_3,train,A:L,vis2img,0,0,96,576,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e42fd46c10c4ca04,PAIRING_V1
subj01,fold_3,train,A:L,vis2img,4,4,131,611,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e42fd46c10c4ca04,PAIRING_V1
subj01,fold_3,train,A:L,vis2img,12,12,126,606,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e42fd46c10c4ca04,PAIRING_V1
subj01,fold_3,train,A:L,vis2img,27,27,110,590,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e42fd46c10c4ca04,PAIRING_V1
subj01,fold_3,train,A:P,vis2img,8,8,139,619,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cb80437408505b23,PAIRING_V1
subj01,fold_3,train,A:P,vis2img,13,13,130,610,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cb80437408505b23,PAIRING_V1
subj01,fold_3,train,A:P,vis2img,16,16,127,607,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cb80437408505b23,PAIRING_V1
subj01,fold_3,train,A:P,vis2img,34,34,101,581,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cb80437408505b23,PAIRING_V1
subj01,fold_3,train,A:R,vis2img,17,17,108,588,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4edf477c879acf8e,PAIRING_V1
subj01,fold_3,train,A:R,vis2img,22,22,124,604,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4edf477c879acf8e,PAIRING_V1
subj01,fold_3,train,A:R,vis2img,30,30,105,585,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4edf477c879acf8e,PAIRING_V1
subj01,fold_3,train,A:R,vis2img,46,46,98,578,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4edf477c879acf8e,PAIRING_V1
subj01,fold_3,train,A:V,vis2img,1,1,109,589,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f6b77aa0ff993d78,PAIRING_V1
